,City,Price,Area,Location,bhk
539,Bangalore,9060000.0,1275.0,Bangalore Begur,2.0
540,Bangalore,8644000.0,1210.0,Bangalore Begur,2.0
541,Bangalore,8836000.0,1240.0,Bangalore Begur,2.0
542,Bangalore,10200000.0,1450.0,Bangalore Begur,3.0
543,Bangalore,8528000.0,1192.0,Bangalore Begur,2.0
544,Bangalore,8516000.0,1190.0,Bangalore Begur,2.0
545,Bangalore,8804000.0,1235.0,Bangalore Begur,2.0
546,Bangalore,9910000.0,1400.0,Bangalore Begur,3.0
547,Bangalore,5700000.0,1140.0,Bangalore Begur,2.0
548,Bangalore,6000000.0,1220.0,Bangalore Begur,2.0
549,Bangalore,5755000.0,1150.0,Bangalore Begur,2.0
551,Bangalore,5896000.0,1180.0,Bangalore Begur,2.0
552,Bangalore,5600000.0,1130.0,Bangalore Begur,2.0
553,Bangalore,5800000.0,1160.0,Bangalore Begur,2.0
555,Bangalore,5473000.0,1090.0,Bangalore Begur,2.0
556,Bangalore,5849000.0,1170.0,Bangalore Begur,2.0
557,Bangalore,5825000.0,1165.0,Bangalore Begur,2.0
558,Bangalore,5800000.0,1160.0,Bangalore Begur,2.0
559,Bangalore,10800000.0,1745.0,Bangalore Begur,3.0
560,Bangalore,8868000.0,1417.0,Bangalore Begur,2.0
561,Bangalore,11399999.0,1814.0,Bangalore Begur,3.0
562,Bangalore,9366000.0,1503.0,Bangalore Begur,2.0
568,Bangalore,9802000.0,1885.0,Bangalore Begur,2.0
569,Bangalore,6526000.0,1255.0,Bangalore Begur,2.0
570,Bangalore,6526000.0,1255.0,Bangalore Begur,2.0
571,Bangalore,11000000.0,1805.0,Bangalore Begur,3.0
572,Bangalore,11000000.0,1805.0,Bangalore Begur,3.0
573,Bangalore,11500000.0,1476.0,Bangalore Begur,3.0
574,Bangalore,12500000.0,1527.0,Bangalore Begur,3.0
575,Bangalore,10500000.0,1265.0,Bangalore Begur,3.0
577,Bangalore,5552000.0,1322.0,Bangalore Begur,2.0
578,Bangalore,5166000.0,1230.0,Bangalore Begur,2.0
580,Bangalore,4569000.0,952.0,Bangalore Begur,2.0
585,Bangalore,4972000.0,1036.0,Bangalore Begur,2.0
586,Bangalore,4785000.0,997.0,Bangalore Begur,2.0
588,Bangalore,13700000.0,2424.0,Bangalore Begur,4.0
589,Bangalore,9240000.0,1653.0,Bangalore Begur,3.0
590,Bangalore,7180000.0,1235.0,Bangalore Begur,2.0
591,Bangalore,3940000.0,644.0,Bangalore Begur,1.0
592,Bangalore,2920000.0,677.0,Bangalore Begur,1.0
593,Bangalore,2157000.0,525.0,Bangalore Begur,1.0
594,Bangalore,5426000.0,1080.0,Bangalore Begur,2.0
595,Bangalore,6830000.0,1198.0,Bangalore Begur,2.0
596,Bangalore,6750000.0,1198.0,Bangalore Begur,2.0
597,Bangalore,6800000.0,1197.0,Bangalore Begur,2.0
598,Bangalore,7600000.0,1241.0,Bangalore Begur,2.0
599,Bangalore,7300000.0,1232.0,Bangalore Begur,2.0
600,Bangalore,7450000.0,1221.0,Bangalore Begur,2.0
601,Bangalore,7300000.0,1220.0,Bangalore Begur,2.0
602,Bangalore,7000000.0,1210.0,Bangalore Begur,2.0
603,Bangalore,7950000.0,1375.0,Bangalore Begur,3.0
604,Bangalore,8350000.0,1368.0,Bangalore Begur,3.0
605,Bangalore,8250000.0,1375.0,Bangalore Begur,3.0
606,Bangalore,8050000.0,1368.0,Bangalore Begur,3.0
607,Bangalore,7800000.0,1366.0,Bangalore Begur,3.0
608,Bangalore,7800000.0,1358.0,Bangalore Begur,3.0
609,Bangalore,7800000.0,1241.0,Bangalore Begur,2.0
610,Bangalore,7450000.0,1232.0,Bangalore Begur,2.0
611,Bangalore,4600000.0,1097.0,Bangalore Begur,2.0
612,Bangalore,4500000.0,1076.0,Bangalore Begur,2.0
613,Bangalore,5150000.0,1235.0,Bangalore Begur,2.0
614,Bangalore,9335000.0,1476.0,Bangalore Begur,3.0
615,Bangalore,8001000.0,1265.0,Bangalore Begur,3.0
616,Bangalore,9658000.0,1527.0,Bangalore Begur,3.0
617,Bangalore,4500000.0,1076.0,Bangalore Begur,2.0
618,Bangalore,4600000.0,1097.0,Bangalore Begur,2.0
619,Bangalore,4550000.0,1076.0,Bangalore Begur,2.0
620,Bangalore,5150000.0,1235.0,Bangalore Begur,2.0
621,Bangalore,4700000.0,1124.0,Bangalore Begur,1.0
622,Bangalore,4560000.0,1076.0,Bangalore Begur,2.0
623,Bangalore,4635000.0,1097.0,Bangalore Begur,2.0
624,Bangalore,4300000.0,1076.0,Bangalore Begur,2.0
626,Bangalore,6600000.0,1235.0,Bangalore Begur,2.0
631,Bangalore,6555000.0,1235.0,Bangalore Begur,2.0
633,Bangalore,9640000.0,1759.0,Bangalore Begur,3.0
634,Bangalore,9240000.0,1728.0,Bangalore Begur,3.0
635,Bangalore,9140000.0,1653.0,Bangalore Begur,3.0
636,Bangalore,9120000.0,1634.0,Bangalore Begur,3.0
637,Bangalore,9020000.0,1631.0,Bangalore Begur,3.0
638,Bangalore,8940000.0,1614.0,Bangalore Begur,3.0
640,Bangalore,7940000.0,1376.0,Bangalore Begur,2.0
641,Bangalore,7930000.0,1375.0,Bangalore Begur,2.0
642,Bangalore,7900000.0,1372.0,Bangalore Begur,2.0
643,Bangalore,7850000.0,1368.0,Bangalore Begur,2.0
644,Bangalore,7050000.0,1358.0,Bangalore Begur,2.0
645,Bangalore,7180000.0,1210.0,Bangalore Begur,2.0
646,Bangalore,7220000.0,1235.0,Bangalore Begur,2.0
647,Bangalore,7140000.0,1241.0,Bangalore Begur,2.0
648,Bangalore,3940000.0,1227.0,Bangalore Begur,2.0
649,Bangalore,7100000.0,1368.0,Bangalore Begur,2.0
650,Bangalore,6980000.0,1220.0,Bangalore Begur,2.0
651,Bangalore,3940000.0,1197.0,Bangalore Begur,2.0
654,Bangalore,13000000.0,1880.0,Bangalore Begur,3.0
656,Bangalore,11299999.0,1805.0,Bangalore Begur,3.0
658,Bangalore,16900000.0,1903.0,Bangalore Begur,3.0
659,Bangalore,13400000.0,1903.0,Bangalore Begur,3.0
664,Bangalore,16299999.0,1906.0,Bangalore Begur,3.0
666,Bangalore,16299999.0,1906.0,Bangalore Begur,3.0
667,Bangalore,16299999.0,1906.0,Bangalore Begur,3.0
669,Bangalore,6959999.0,1195.0,Bangalore Begur,2.0
672,Bangalore,3800000.0,1076.0,Bangalore Begur,2.0
673,Bangalore,6700000.0,1086.0,Bangalore Begur,2.0
675,Bangalore,2288000.0,1230.0,Bangalore Begur,2.0
676,Bangalore,3800000.0,1223.0,Bangalore Begur,2.0
677,Bangalore,3600000.0,1230.0,Bangalore Begur,2.0
678,Bangalore,5460000.0,1230.0,Bangalore Begur,2.0
679,Bangalore,9359000.0,1015.0,Bangalore Begur,2.0
680,Bangalore,3030000.0,1065.0,Bangalore Begur,2.0
681,Bangalore,6043000.0,1223.0,Bangalore Begur,2.0
683,Bangalore,7838000.0,1487.0,Bangalore Begur,3.0
684,Bangalore,6513000.0,1024.0,Bangalore Begur,2.0
685,Bangalore,4649000.0,1077.0,Bangalore Begur,2.0
686,Bangalore,6618000.0,1207.0,Bangalore Begur,2.0
691,Bangalore,3650000.0,930.0,Bangalore Begur,2.0
692,Bangalore,8700000.0,1324.0,Bangalore Begur,3.0
694,Bangalore,2150000.0,1013.0,Bangalore Begur,2.0
696,Bangalore,8116000.0,1410.0,Bangalore Begur,3.0
697,Bangalore,8583000.0,1493.0,Bangalore Begur,2.0
698,Bangalore,8499000.0,1417.0,Bangalore Begur,2.0
699,Bangalore,10100000.0,1416.0,Bangalore Begur,2.0
701,Bangalore,10100000.0,1813.0,Bangalore Begur,3.0
702,Bangalore,8256000.0,1503.0,Bangalore Begur,2.0
703,Bangalore,10800000.0,1305.0,Bangalore Begur,2.0
704,Bangalore,13300000.0,1830.0,Bangalore Begur,3.0
710,Bangalore,7200000.0,1195.0,Bangalore Bellandur,2.0
711,Bangalore,27400000.0,2187.0,Bangalore Bellandur,4.0
712,Bangalore,15000000.0,1196.0,Bangalore Bellandur,2.0
713,Bangalore,31800000.0,2540.0,Bangalore Bellandur,4.0
714,Bangalore,30500000.0,3596.0,Bangalore Bellandur,4.0
716,Bangalore,22599999.0,2666.0,Bangalore Bellandur,3.0
717,Bangalore,27799999.0,3273.0,Bangalore Bellandur,3.0
718,Bangalore,22900000.0,2697.0,Bangalore Bellandur,3.0
720,Bangalore,30800000.0,3633.0,Bangalore Bellandur,4.0
725,Bangalore,9100000.0,997.0,Bangalore Bellandur,2.0
726,Bangalore,7718000.0,931.0,Bangalore Bellandur,2.0
727,Bangalore,9100000.0,997.0,Bangalore Bellandur,2.0
728,Bangalore,9529000.0,931.0,Bangalore Bellandur,2.0
729,Bangalore,9579000.0,998.0,Bangalore Bellandur,2.0
730,Bangalore,8240000.0,995.0,Bangalore Bellandur,2.0
731,Bangalore,4469000.0,835.0,Bangalore Bellandur,2.0
732,Bangalore,8183000.0,992.0,Bangalore Bellandur,2.0
733,Bangalore,9340000.0,828.0,Bangalore Bellandur,2.0
734,Bangalore,15100000.0,1075.0,Bangalore Bellandur,3.0
735,Bangalore,5339000.0,851.0,Bangalore Bellandur,2.0
737,Bangalore,7884000.0,990.0,Bangalore Bellandur,2.0
738,Bangalore,8379000.0,844.0,Bangalore Bellandur,2.0
739,Bangalore,8950000.0,988.0,Bangalore Bellandur,2.0
740,Bangalore,7645999.0,849.0,Bangalore Bellandur,2.0
741,Bangalore,12900000.0,1359.0,Bangalore Bellandur,2.0
743,Bangalore,10100000.0,1355.0,Bangalore Bellandur,2.0
744,Bangalore,9551000.0,1355.0,Bangalore Bellandur,2.0
746,Bangalore,10100000.0,1355.0,Bangalore Bellandur,2.0
747,Bangalore,9361000.0,1351.0,Bangalore Bellandur,2.0
750,Bangalore,9565000.0,1325.0,Bangalore Bellandur,2.0
751,Bangalore,9530000.0,1199.0,Bangalore Bellandur,2.0
752,Bangalore,8606000.0,1357.0,Bangalore Bellandur,2.0
753,Bangalore,9579000.0,1352.0,Bangalore Bellandur,2.0
754,Bangalore,10100000.0,1221.0,Bangalore Bellandur,2.0
755,Bangalore,9323000.0,1359.0,Bangalore Bellandur,2.0
758,Bangalore,8345999.0,1291.0,Bangalore Bellandur,2.0
759,Bangalore,8247000.0,1185.0,Bangalore Bellandur,2.0
760,Bangalore,8169000.0,1184.0,Bangalore Bellandur,2.0
761,Bangalore,8240000.0,1170.0,Bangalore Bellandur,2.0
762,Bangalore,8219000.0,1159.0,Bangalore Bellandur,2.0
763,Bangalore,8120000.0,1169.0,Bangalore Bellandur,2.0
764,Bangalore,9399000.0,1166.0,Bangalore Bellandur,2.0
765,Bangalore,4469000.0,1152.0,Bangalore Bellandur,2.0
766,Bangalore,4335000.0,1146.0,Bangalore Bellandur,2.0
767,Bangalore,6648999.0,634.0,Bangalore Bellandur,1.0
768,Bangalore,5987000.0,615.0,Bangalore Bellandur,1.0
769,Bangalore,26800000.0,3250.0,Bangalore Bellandur,4.0
770,Bangalore,26300000.0,3230.0,Bangalore Bellandur,4.0
773,Bangalore,17500000.0,2180.0,Bangalore Bellandur,3.0
774,Bangalore,16600000.0,2120.0,Bangalore Bellandur,3.0
777,Bangalore,21200000.0,1920.0,Bangalore Bellandur,3.0
780,Bangalore,22599999.0,1910.0,Bangalore Bellandur,4.0
781,Bangalore,25299999.0,2234.0,Bangalore Bellandur,4.0
782,Bangalore,25700000.0,1938.0,Bangalore Bellandur,4.0
783,Bangalore,17300000.0,2238.0,Bangalore Bellandur,4.0
784,Bangalore,17500000.0,2184.0,Bangalore Bellandur,4.0
785,Bangalore,16299999.0,1452.0,Bangalore Bellandur,3.0
786,Bangalore,15600000.0,1498.0,Bangalore Bellandur,3.0
787,Bangalore,15000000.0,1438.0,Bangalore Bellandur,3.0
788,Bangalore,15000000.0,1395.0,Bangalore Bellandur,3.0
789,Bangalore,15300000.0,1321.0,Bangalore Bellandur,3.0
790,Bangalore,15300000.0,1349.0,Bangalore Bellandur,3.0
793,Bangalore,6038000.0,1330.0,Bangalore Bellandur,2.0
794,Bangalore,10000000.0,1330.0,Bangalore Bellandur,2.0
795,Bangalore,15000000.0,1776.0,Bangalore Bilekahalli,3.0
796,Bangalore,15200000.0,1792.0,Bangalore Bilekahalli,3.0
797,Bangalore,25600000.0,3012.0,Bangalore Bilekahalli,4.0
798,Bangalore,20099999.0,2370.0,Bangalore Bilekahalli,3.0
799,Bangalore,22000000.0,2368.0,Bangalore Bilekahalli,3.0
800,Bangalore,17000000.0,2368.0,Bangalore Bilekahalli,3.0
801,Bangalore,5814000.0,2061.0,Bangalore Bilekahalli,3.0
802,Bangalore,5925000.0,1792.0,Bangalore Bilekahalli,3.0
803,Bangalore,10500000.0,1455.0,Bangalore Bommanahalli,3.0
804,Bangalore,9277000.0,1275.0,Bangalore Bommanahalli,2.0
805,Bangalore,11600000.0,1615.0,Bangalore Bommanahalli,3.0
806,Bangalore,10900000.0,1515.0,Bangalore Bommanahalli,3.0
807,Bangalore,10500000.0,1455.0,Bangalore Bommanahalli,3.0
808,Bangalore,9859000.0,1360.0,Bangalore Bommanahalli,3.0
809,Bangalore,9278000.0,1275.0,Bangalore Bommanahalli,2.0
810,Bangalore,9859000.0,1360.0,Bangalore Bommanahalli,3.0
811,Bangalore,11600000.0,1615.0,Bangalore Bommanahalli,3.0
812,Bangalore,9278000.0,1275.0,Bangalore Bommanahalli,2.0
813,Bangalore,11600000.0,1615.0,Bangalore Bommanahalli,3.0
814,Bangalore,10900000.0,1515.0,Bangalore Bommanahalli,3.0
815,Bangalore,9277000.0,1275.0,Bangalore Bommanahalli,2.0
816,Bangalore,11600000.0,1615.0,Bangalore Bommanahalli,3.0
817,Bangalore,10900000.0,1515.0,Bangalore Bommanahalli,3.0
818,Bangalore,10500000.0,1455.0,Bangalore Bommanahalli,3.0
819,Bangalore,9859000.0,1360.0,Bangalore Bommanahalli,3.0
820,Bangalore,10900000.0,1515.0,Bangalore Bommanahalli,3.0
821,Bangalore,10600000.0,1515.0,Bangalore Bommanahalli,3.0
822,Bangalore,3776000.0,920.0,Bangalore Bommanahalli,2.0
823,Bangalore,3836999.0,870.0,Bangalore Bommanahalli,2.0
824,Bangalore,4686000.0,885.0,Bangalore Bommanahalli,2.0
825,Bangalore,3232000.0,1040.0,Bangalore Bommanahalli,2.0
826,Bangalore,2768000.0,735.0,Bangalore Bommanahalli,2.0
827,Bangalore,3917000.0,620.0,Bangalore Bommanahalli,1.0
828,Bangalore,3877000.0,905.0,Bangalore Bommanahalli,2.0
829,Bangalore,2558000.0,895.0,Bangalore Bommanahalli,2.0
830,Bangalore,3554000.0,568.0,Bangalore Bommanahalli,1.0
831,Bangalore,4699000.0,815.0,Bangalore Bommanahalli,2.0
833,Bangalore,10300000.0,1100.0,Bangalore Bommanahalli,2.0
835,Bangalore,6498000.0,1100.0,Bangalore Bommanahalli,2.0
838,Bangalore,12000000.0,1360.0,Bangalore Bommanahalli,3.0
841,Bangalore,5901000.0,1345.0,Bangalore Bommanahalli,2.0
890,Bangalore,3735000.0,920.0,Bangalore Bommasandra,1.0
891,Bangalore,3735000.0,920.0,Bangalore Bommasandra,1.0
910,Bangalore,13500000.0,910.0,Bangalore Bommasandra,2.0
911,Bangalore,7400000.0,780.0,Bangalore Bommasandra,2.0
913,Bangalore,7840000.0,1010.0,Bangalore Bommasandra,2.0
918,Bangalore,2745000.0,785.0,Bangalore Bommasandra,1.0
922,Bangalore,6300000.0,1005.0,Bangalore Bommasandra,2.0
925,Bangalore,5803000.0,1055.0,Bangalore Bommasandra,2.0
927,Bangalore,10900000.0,1005.0,Bangalore Bommasandra,2.0
928,Bangalore,7300000.0,1010.0,Bangalore Bommasandra,2.0
929,Bangalore,8009999.0,735.0,Bangalore Bommasandra,1.0
933,Bangalore,8358000.0,1365.0,Bangalore Bommasandra,3.0
936,Bangalore,19000000.0,955.0,Bangalore Bommasandra,2.0
937,Bangalore,5868000.0,1010.0,Bangalore Bommasandra,2.0
940,Bangalore,25200000.0,1010.0,Bangalore Bommasandra,2.0
941,Bangalore,6564000.0,920.0,Bangalore Bommasandra,2.0
942,Bangalore,4810000.0,735.0,Bangalore Bommasandra,1.0
944,Bangalore,2915000.0,785.0,Bangalore Bommasandra,1.0
946,Bangalore,9115000.0,1410.0,Bangalore Bommasandra,3.0
947,Bangalore,12400000.0,1010.0,Bangalore Bommasandra,2.0
948,Bangalore,21500000.0,1010.0,Bangalore Bommasandra,2.0
949,Bangalore,10500000.0,1010.0,Bangalore Bommasandra,2.0
950,Bangalore,8545000.0,1010.0,Bangalore Bommasandra,2.0
951,Bangalore,7600000.0,1150.0,Bangalore Brookefield,2.0
952,Bangalore,8400000.0,1047.0,Bangalore Brookefield,2.0
953,Bangalore,11100000.0,1397.0,Bangalore Brookefield,3.0
954,Bangalore,7800000.0,1047.0,Bangalore Brookefield,2.0
955,Bangalore,9990000.0,1047.0,Bangalore Brookefield,2.0
956,Bangalore,12400000.0,1397.0,Bangalore Brookefield,3.0
957,Bangalore,7845999.0,1204.0,Bangalore Brookefield,3.0
958,Bangalore,7015000.0,1300.0,Bangalore Brookefield,2.0
959,Bangalore,15000000.0,1600.0,Bangalore Brookefield,3.0
973,Bangalore,18100000.0,1225.0,Bangalore Budigere Cross,2.0
974,Bangalore,4800000.0,465.0,Bangalore Budigere Cross,1.0
975,Bangalore,7600000.0,488.0,Bangalore Budigere Cross,1.0
977,Bangalore,4800000.0,465.0,Bangalore Budigere Cross,1.0
978,Bangalore,7600000.0,488.0,Bangalore Budigere Cross,1.0
986,Bangalore,4800000.0,465.0,Bangalore Budigere Cross,1.0
987,Bangalore,7600000.0,488.0,Bangalore Budigere Cross,1.0
988,Bangalore,12800000.0,815.0,Bangalore Budigere Cross,2.0
1001,Bangalore,13000000.0,935.0,Bangalore Budigere Cross,2.0
1002,Bangalore,13000000.0,1165.0,Bangalore Budigere Cross,2.0
1012,Bangalore,13000000.0,935.0,Bangalore Budigere Cross,2.0
1013,Bangalore,13000000.0,1165.0,Bangalore Budigere Cross,2.0
1016,Bangalore,13000000.0,1660.0,Bangalore Budigere Cross,3.0
1021,Bangalore,3100000.0,809.0,Bangalore Budigere Cross,1.0
1022,Bangalore,3100000.0,611.0,Bangalore Budigere Cross,1.0
1027,Bangalore,18600000.0,2640.0,Bangalore Budigere Cross,3.0
1030,Bangalore,23000000.0,2990.0,Bangalore Budigere Cross,3.0
1032,Bangalore,14300000.0,1788.0,Bangalore CV Raman Nagar,3.0
1033,Bangalore,14600000.0,1836.0,Bangalore CV Raman Nagar,3.0
1034,Bangalore,14200000.0,1778.0,Bangalore CV Raman Nagar,3.0
1035,Bangalore,15800000.0,1980.0,Bangalore CV Raman Nagar,3.0
1036,Bangalore,5640000.0,705.0,Bangalore CV Raman Nagar,1.0
1037,Bangalore,11100000.0,1392.0,Bangalore CV Raman Nagar,2.0
1038,Bangalore,14600000.0,1825.0,Bangalore CV Raman Nagar,3.0
1039,Bangalore,13200000.0,1659.0,Bangalore CV Raman Nagar,3.0
1040,Bangalore,17200000.0,1660.0,Bangalore CV Raman Nagar,3.0
1041,Bangalore,6986000.0,1277.0,Bangalore Carmelaram,2.0
1042,Bangalore,6081000.0,1111.0,Bangalore Carmelaram,2.0
1043,Bangalore,7891000.0,1443.0,Bangalore Carmelaram,3.0
1044,Bangalore,6070000.0,1109.0,Bangalore Carmelaram,2.0
1045,Bangalore,5961000.0,1089.0,Bangalore Carmelaram,2.0
1046,Bangalore,8442000.0,1544.0,Bangalore Carmelaram,3.0
1047,Bangalore,9003000.0,1647.0,Bangalore Carmelaram,3.0
1048,Bangalore,5923000.0,1082.0,Bangalore Carmelaram,2.0
1049,Bangalore,6174000.0,1128.0,Bangalore Carmelaram,2.0
1050,Bangalore,5994000.0,1095.0,Bangalore Carmelaram,2.0
1051,Bangalore,8180000.0,1496.0,Bangalore Carmelaram,3.0
1052,Bangalore,7662000.0,1401.0,Bangalore Carmelaram,3.0
1053,Bangalore,6081000.0,1277.0,Bangalore Carmelaram,2.0
1054,Bangalore,5961000.0,1109.0,Bangalore Carmelaram,2.0
1055,Bangalore,9003000.0,1544.0,Bangalore Carmelaram,3.0
1056,Bangalore,6174000.0,1082.0,Bangalore Carmelaram,2.0
1057,Bangalore,5994000.0,1128.0,Bangalore Carmelaram,2.0
1059,Bangalore,6201000.0,1144.0,Bangalore Carmelaram,2.0
1060,Bangalore,6381000.0,1144.0,Bangalore Carmelaram,2.0
1061,Bangalore,6201000.0,1271.0,Bangalore Carmelaram,2.0
1063,Bangalore,2520000.0,900.0,Bangalore Chandapura,2.0
1064,Bangalore,3038000.0,1085.0,Bangalore Chandapura,2.0
1065,Bangalore,6150000.0,975.0,Bangalore Chandapura,2.0
1069,Bangalore,2975000.0,875.0,Bangalore Chandapura,2.0
1070,Bangalore,2745000.0,924.0,Bangalore Chandapura,2.0
1071,Bangalore,8120000.0,1230.0,Bangalore Chandapura,2.0
1072,Bangalore,4000000.0,590.0,Bangalore Chandapura,1.0
1074,Bangalore,3859000.0,660.0,Bangalore Chandapura,2.0
1075,Bangalore,5467000.0,875.0,Bangalore Chandapura,2.0
1076,Bangalore,3100000.0,854.0,Bangalore Chandapura,2.0
1077,Bangalore,2800000.0,850.0,Bangalore Chandapura,2.0
1078,Bangalore,11900000.0,947.0,Bangalore Chandapura,2.0
1080,Bangalore,5200000.0,850.0,Bangalore Chandapura,2.0
1081,Bangalore,9900000.0,660.0,Bangalore Chandapura,2.0
1082,Bangalore,10500000.0,835.0,Bangalore Chandapura,2.0
1083,Bangalore,6175000.0,850.0,Bangalore Chandapura,2.0
1084,Bangalore,4772000.0,618.0,Bangalore Chandapura,2.0
1085,Bangalore,10800000.0,943.0,Bangalore Chandapura,3.0
1087,Bangalore,4100000.0,905.0,Bangalore Chandapura,2.0
1088,Bangalore,3900000.0,875.0,Bangalore Chandapura,2.0
1089,Bangalore,17700000.0,1325.0,Bangalore Chandapura,3.0
1091,Bangalore,9500000.0,660.0,Bangalore Chandapura,2.0
1092,Bangalore,2150000.0,873.0,Bangalore Chandapura,2.0
1093,Bangalore,5364000.0,590.0,Bangalore Chandapura,1.0
1094,Bangalore,8400000.0,944.0,Bangalore Chandapura Anekal Road,2.0
1095,Bangalore,3100000.0,940.0,Bangalore Chandapura Anekal Road,2.0
1096,Bangalore,3800000.0,1020.0,Bangalore Chandapura Anekal Road,2.0
1097,Bangalore,9100000.0,921.0,Bangalore Chandapura Anekal Road,3.0
1098,Bangalore,28000000.0,3000.0,Bangalore Chandapura Anekal Road,2.0
1099,Bangalore,3261999.0,947.0,Bangalore Chandapura Anekal Road,2.0
1100,Bangalore,5077000.0,924.0,Bangalore Chandapura Anekal Road,2.0
1101,Bangalore,8120000.0,950.0,Bangalore Chandapura Anekal Road,2.0
1102,Bangalore,3519000.0,900.0,Bangalore Chandapura Anekal Road,2.0
1103,Bangalore,5080000.0,645.0,Bangalore Chandapura Anekal Road,1.0
1104,Bangalore,7984999.0,940.0,Bangalore Chandapura Anekal Road,2.0
1105,Bangalore,9261000.0,947.0,Bangalore Chandapura Anekal Road,2.0
1106,Bangalore,7155000.0,1700.0,Bangalore Chandapura Anekal Road,2.0
1107,Bangalore,3087000.0,520.0,Bangalore Chandapura Anekal Road,1.0
1108,Bangalore,8302000.0,908.0,Bangalore Chandapura Anekal Road,3.0
1109,Bangalore,3232000.0,985.0,Bangalore Chandapura Anekal Road,2.0
1110,Bangalore,9700000.0,1560.0,Bangalore Chikkagubbi on Hennur Main Road,3.0
1111,Bangalore,9100000.0,1450.0,Bangalore Chikkagubbi on Hennur Main Road,3.0
1112,Bangalore,7500000.0,1200.0,Bangalore Chikkagubbi on Hennur Main Road,2.0
1113,Bangalore,6356000.0,1180.0,Bangalore Chikkagubbi on Hennur Main Road,2.0
1114,Bangalore,7200000.0,1450.0,Bangalore Chikkagubbi on Hennur Main Road,3.0
1115,Bangalore,5089000.0,1180.0,Bangalore Chikkagubbi on Hennur Main Road,2.0
1116,Bangalore,6776000.0,1561.0,Bangalore Chikkagubbi on Hennur Main Road,3.0
1117,Bangalore,5089000.0,1180.0,Bangalore Chikkagubbi on Hennur Main Road,2.0
1118,Bangalore,9025000.0,1561.0,Bangalore Chikkagubbi on Hennur Main Road,3.0
1119,Bangalore,9408000.0,1165.0,Bangalore Chikkagubbi on Hennur Main Road,2.0
1120,Bangalore,10500000.0,1402.0,Bangalore Chikkagubbi on Hennur Main Road,3.0
1121,Bangalore,8106999.0,1446.0,Bangalore Chikkagubbi on Hennur Main Road,3.0
1122,Bangalore,9828000.0,1561.0,Bangalore Chikkagubbi on Hennur Main Road,3.0
1123,Bangalore,5400000.0,1200.0,Bangalore Chikkalasandra,2.0
1124,Bangalore,6000000.0,1135.0,Bangalore Chikkalasandra,2.0
1125,Bangalore,6850000.0,1305.0,Bangalore Chikkalasandra,2.0
1126,Bangalore,4600000.0,1075.0,Bangalore Chikkalasandra,2.0
1127,Bangalore,4000000.0,1075.0,Bangalore Chikkalasandra,2.0
1128,Bangalore,6859999.0,1400.0,Bangalore Chikkalasandra,2.0
1129,Bangalore,6859999.0,1400.0,Bangalore Chikkalasandra,2.0
1130,Bangalore,6859999.0,1400.0,Bangalore Chikkalasandra,2.0
1131,Bangalore,6859999.0,1325.0,Bangalore Chikkalasandra,2.0
1132,Bangalore,4700000.0,1150.0,Bangalore Chikkalasandra,2.0
1133,Bangalore,3647999.0,1025.0,Bangalore Chikkalasandra,2.0
1135,Bangalore,7888000.0,1045.0,Bangalore Dasarahalli on Tumkur Road,2.0
1136,Bangalore,7888000.0,1045.0,Bangalore Dasarahalli on Tumkur Road,2.0
1137,Bangalore,7888000.0,1045.0,Bangalore Dasarahalli on Tumkur Road,2.0
1138,Bangalore,9412000.0,1247.0,Bangalore Dasarahalli on Tumkur Road,2.0
1141,Bangalore,9960000.0,1086.0,Bangalore Dasarahalli on Tumkur Road,1.0
1142,Bangalore,9960000.0,1086.0,Bangalore Dasarahalli on Tumkur Road,1.0
1143,Bangalore,5900000.0,1086.0,Bangalore Dasarahalli on Tumkur Road,1.0
1144,Bangalore,5900000.0,1086.0,Bangalore Dasarahalli on Tumkur Road,1.0
1145,Bangalore,5900000.0,1086.0,Bangalore Dasarahalli on Tumkur Road,1.0
1146,Bangalore,6200000.0,1086.0,Bangalore Dasarahalli on Tumkur Road,1.0
1147,Bangalore,5900000.0,1086.0,Bangalore Dasarahalli on Tumkur Road,1.0
1148,Bangalore,5900000.0,1086.0,Bangalore Dasarahalli on Tumkur Road,1.0
1149,Bangalore,6200000.0,1086.0,Bangalore Dasarahalli on Tumkur Road,1.0
1151,Bangalore,9639000.0,1182.0,Bangalore Dasarahalli on Tumkur Road,2.0
1152,Bangalore,11800000.0,1182.0,Bangalore Dasarahalli on Tumkur Road,2.0
1154,Bangalore,16800000.0,1486.0,Bangalore Dasarahalli on Tumkur Road,3.0
1157,Bangalore,9412000.0,1182.0,Bangalore Dasarahalli on Tumkur Road,2.0
